i,timestamp,trend,entry_score,wp,dp,rs,vs,bs,bb,ret5,ret5_hot,hot_ret5,breakout_entry,vshape,strong_breakout_context,alpha_ok_if_raw1,in_uptrend_macro,is_real_entry
4514,2022-03-30 06:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0006701963675357359,0.06999999999999999,False,False,False,False,True,True,False
4515,2022-03-30 07:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0024106066693452277,0.06,False,False,False,False,True,True,False
4516,2022-03-31 02:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0014017755824042855,0.06999999999999999,False,False,False,False,True,True,False
4517,2022-03-31 03:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.003661784287616543,0.06999999999999999,False,False,False,False,True,True,False
4518,2022-03-31 04:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.002810868692276758,0.06999999999999999,False,False,False,False,False,True,False
4519,2022-03-31 06:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0010730333310979834,0.06,False,False,False,False,False,False,False
4520,2022-03-31 07:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0041616324338837885,0.06,False,False,False,False,False,False,False
4521,2022-04-01 02:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.004411764705882337,0.06,False,False,False,False,False,False,False
4522,2022-04-01 03:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.008486468426328164,0.06999999999999999,False,True,False,True,True,True,False
4523,2022-04-01 04:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.010344367325146875,0.06999999999999999,False,False,False,False,False,True,False
4524,2022-04-01 06:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.01674817444898502,0.06999999999999999,False,True,False,True,True,True,False
4525,2022-04-01 07:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.019385026737967825,0.06999999999999999,False,True,False,True,True,True,False
4526,2022-04-04 02:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.02276054838280328,0.06999999999999999,False,False,False,False,True,True,False
4527,2022-04-04 03:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.01258945136496159,0.06999999999999999,False,False,False,False,True,True,False
4528,2022-04-04 04:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.01122927538146512,0.06999999999999999,False,False,False,False,False,True,False
4529,2022-04-04 06:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.009422151940436052,0.06999999999999999,False,False,False,False,True,True,False
4530,2022-04-04 07:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.002229508196721408,0.06999999999999999,False,False,False,False,False,True,False
4531,2022-04-05 02:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.005400832899531416,0.06999999999999999,False,False,False,False,True,True,False
4532,2022-04-05 03:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0005889281507656108,0.06999999999999999,False,False,False,False,False,True,False
4533,2022-04-05 04:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.000653210529753645,0.06999999999999999,False,False,False,False,False,True,False
4534,2022-04-05 06:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.003067885117493452,0.06999999999999999,False,False,False,False,True,True,False
4535,2022-04-05 07:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0020282648521330326,0.06999999999999999,False,False,False,False,True,True,False
4536,2022-04-06 02:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0035328753680079483,0.06999999999999999,False,False,False,False,True,True,False
4537,2022-04-06 03:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.008632528938591344,0.06999999999999999,False,True,False,True,True,True,False
4538,2022-04-06 04:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0035903126835954424,0.06999999999999999,False,False,False,False,True,True,False
4539,2022-04-06 06:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.005368951744909367,0.06999999999999999,False,False,False,False,True,True,False
4540,2022-04-06 07:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.00983413099062469,0.06999999999999999,False,False,False,False,True,True,False
4541,2022-04-07 02:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.011358413761407782,0.06999999999999999,False,False,False,False,True,True,False
4542,2022-04-07 03:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0020099850872074,0.06999999999999999,False,False,False,False,True,True,False
4543,2022-04-07 04:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.00026017952387158427,0.06999999999999999,False,False,False,False,False,True,False
4544,2022-04-07 06:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0009768804949528143,0.06999999999999999,False,False,False,False,True,True,False
4545,2022-04-07 07:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.006816853859637706,0.06,False,False,False,False,True,True,False
4546,2022-04-08 02:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.003960010386912627,0.06999999999999999,False,False,False,False,True,True,False
4547,2022-04-08 03:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.006951663201663183,0.06,False,False,False,False,True,True,False
4548,2022-04-08 04:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0050097592713077566,0.06,False,False,False,False,False,True,False
4549,2022-04-08 06:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0059206245933636215,0.06,False,False,False,False,True,True,False
4550,2022-04-08 07:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.003856713295855574,0.06,False,False,False,False,True,True,False
4551,2022-04-12 02:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.012383497360359819,0.06,False,False,False,False,True,True,False
4552,2022-04-12 03:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.010140660778541033,0.06,False,False,False,False,True,True,False
4553,2022-04-12 04:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.012685542405021843,0.06,False,False,False,False,False,True,False
4554,2022-04-12 06:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.00831206230774273,0.06,False,False,False,False,True,True,False
4555,2022-04-12 07:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.00951506004330993,0.06,False,False,False,False,True,True,False
4556,2022-04-13 02:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0004619547284365755,0.06,False,False,False,False,True,True,False
4557,2022-04-13 03:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.000198281559814939,0.06,False,False,False,False,True,True,False
4558,2022-04-13 04:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.004371150407311619,0.06,False,False,False,False,False,True,False
4559,2022-04-13 06:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0026399155227032622,0.06,False,True,False,False,True,True,False
4560,2022-04-13 07:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.006823903537829468,0.06,False,False,False,False,False,True,False
4561,2022-04-14 02:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.002968337730870685,0.06,False,False,False,False,True,True,False
4562,2022-04-14 03:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.006214054339921837,0.06,False,False,False,False,True,True,False
4563,2022-04-14 04:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.002703593801516524,0.06,False,False,False,False,False,True,False
4564,2022-04-14 06:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0012506582411796474,0.06,False,False,False,False,False,False,False
4565,2022-04-14 07:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.004737777192867054,0.06,False,False,False,False,False,False,False
4566,2022-04-15 02:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.007037158829332535,0.06,False,False,False,False,False,False,False
4567,2022-04-15 03:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.004139018461336241,0.06,False,False,False,False,False,False,False
4568,2022-04-15 04:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.004274628436143679,0.06,False,False,False,False,False,False,False
4569,2022-04-15 06:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.007776972253344727,0.06,False,False,False,False,False,False,False
4570,2022-04-15 07:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.013157024793388539,0.06,False,False,False,False,False,False,False
4571,2022-04-18 02:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.014968870049013039,0.06,False,False,False,False,False,False,False
4572,2022-04-18 03:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.020187359810001304,0.06,False,False,False,False,False,False,False
4573,2022-04-18 04:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.02199326332474738,0.06,False,False,False,False,False,False,False
4574,2022-04-18 06:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.017934241115908356,0.06,False,False,False,False,False,False,False
4575,2022-04-18 07:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.013064451293045676,0.06,False,False,False,False,False,False,False
4576,2022-04-19 02:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.005849919311457841,0.06,False,False,False,False,False,False,False
4577,2022-04-19 03:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0019525989765688534,0.06,False,False,False,False,False,False,False
4578,2022-04-19 04:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.001215559157212276,0.06,False,False,False,False,False,False,False
4579,2022-04-19 06:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.00202908353060538,0.06,False,False,False,False,False,False,False
4580,2022-04-19 07:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.012897970266784298,0.06,False,False,False,False,False,False,False
4581,2022-04-20 02:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.018261751775448087,0.06,False,False,False,False,False,False,False
4582,2022-04-20 03:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.01963165351143492,0.06,False,False,False,False,False,False,False
4583,2022-04-20 04:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.01895319034129228,0.06,False,False,False,False,False,False,False
4584,2022-04-20 06:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.01999322263639447,0.06,False,False,False,False,False,False,False
4585,2022-04-20 07:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.009696719620383654,0.06,False,False,False,False,False,False,False
4586,2022-04-21 02:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.014467791939373087,0.06,False,False,False,False,False,False,False
4587,2022-04-21 03:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.012592898431048716,0.06,False,False,False,False,False,False,False
4588,2022-04-21 04:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.007700240632519839,0.06,False,False,False,False,False,False,False
4589,2022-04-21 06:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.003457814661134151,0.06,False,False,False,False,False,False,False
4590,2022-04-21 07:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.003263888888888955,0.06,False,False,False,False,False,False,False
4591,2022-04-22 02:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.016637539321915362,0.06,False,False,False,False,False,False,False
4592,2022-04-22 03:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.01219597184472776,0.06,False,False,False,False,False,False,False
4593,2022-04-22 04:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.004364996882145089,0.06,False,False,False,False,False,False,False
4594,2022-04-22 06:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0013185287994449402,0.06,False,False,False,False,False,False,False
4595,2022-04-22 07:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.006758169023897365,0.06,False,False,False,False,False,False,False
4596,2022-04-25 02:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.01120814137385684,0.06,False,False,False,False,False,False,False
4597,2022-04-25 03:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.020517763701459746,0.06,False,False,False,False,False,False,False
4598,2022-04-25 04:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.02573123620309048,0.06,False,False,False,False,False,False,False
4599,2022-04-25 06:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.05496490862344516,0.06,False,False,False,False,False,False,False
4600,2022-04-25 07:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.06359861591695504,0.06,False,False,False,False,False,False,False
4601,2022-04-26 02:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.052990264255911024,0.06,False,False,False,False,False,False,False
4602,2022-04-26 03:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.032053985660059015,0.06,False,False,False,False,False,False,False
4603,2022-04-26 04:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.026127593287544992,0.06,False,False,False,False,False,False,False
4604,2022-04-26 06:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0014705882352941124,0.06,False,False,False,False,False,False,False
4605,2022-04-26 07:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.028009755376542822,0.06,False,False,False,False,False,False,False
4606,2022-04-27 02:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.009325892201498043,0.06,False,False,False,False,False,False,False
4607,2022-04-27 03:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.002178649237472796,0.06,False,False,False,False,False,False,False
4608,2022-04-27 04:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.008288497891522528,0.06,False,False,False,False,False,False,False
4609,2022-04-27 06:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.008443465491923652,0.06,False,False,False,False,False,False,False
4610,2022-04-27 07:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.007189072609633307,0.06,False,True,False,False,True,False,False
4611,2022-04-28 02:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.01920698435794832,0.06,False,False,False,False,False,False,False
4612,2022-04-28 03:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.011280931586608478,0.06,False,False,False,False,False,False,False
4613,2022-04-28 04:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.019061583577712593,0.06,False,False,False,False,False,False,False
4614,2022-04-28 06:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.014925373134328401,0.06,False,False,False,False,False,False,False
4615,2022-04-28 07:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0064239828693790635,0.06,False,False,False,False,False,False,False
4616,2022-04-29 02:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.001356270968663087,0.06,False,False,False,False,False,False,False
4617,2022-04-29 03:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.015833033465275204,0.06,False,False,False,False,False,False,False
4618,2022-04-29 04:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.017338129496402788,0.06,False,False,False,False,False,False,False
4619,2022-04-29 06:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.014562410329985731,0.06,False,False,False,False,False,False,False
4620,2022-04-29 07:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.012212643678160884,0.06,False,False,False,False,False,False,False
4621,2022-05-04 02:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.00042887776983557835,0.06,False,False,False,False,False,False,False
4622,2022-05-04 03:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.007793127878143791,0.06,False,False,False,False,False,False,False
4623,2022-05-04 04:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.00990028993706249,0.06,False,False,False,False,False,False,False
4624,2022-05-04 06:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.013717033161281145,0.06,False,False,False,False,False,False,False
4625,2022-05-04 07:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.018452803406671436,0.06,False,False,False,False,False,False,False
4626,2022-05-05 02:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.005077231121281556,0.06,False,False,False,False,False,False,False
4627,2022-05-05 03:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.010353445198143518,0.06,False,False,False,False,False,False,False
4628,2022-05-05 04:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.013141918434397493,0.06,False,False,False,False,False,False,False
4629,2022-05-05 06:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0053050397877985045,0.06,False,False,False,False,False,False,False
4630,2022-05-05 07:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.014099783080260275,0.06,False,False,False,False,False,False,False
4631,2022-05-06 02:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.005965643642636298,0.06,False,False,False,False,False,False,False
4632,2022-05-06 03:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0077200577200577936,0.06,False,False,False,False,False,False,False
4633,2022-05-06 04:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.003184482883404449,0.06,False,False,False,False,False,False,False
4634,2022-05-06 06:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0003603603603603567,0.06,False,False,False,False,False,False,False
4635,2022-05-06 07:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.02887700534759363,0.06,False,False,False,False,False,False,False
4636,2022-05-09 02:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.028994938539407045,0.06,False,False,False,False,False,False,False
4637,2022-05-09 03:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.026394241256453066,0.06,False,False,False,False,False,False,False
4638,2022-05-09 04:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.038381069186927186,0.06,False,False,False,False,False,False,False
4639,2022-05-09 06:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.04610951008645536,0.06,False,False,False,False,False,False,False
4640,2022-05-09 07:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.039574155653450904,0.06,False,False,False,False,False,False,False
4641,2022-05-10 02:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.017648372924268352,0.06,False,False,False,False,False,False,False
4642,2022-05-10 03:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.014861837191934346,0.06,False,False,False,False,False,False,False
4643,2022-05-10 04:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.011403706204516473,0.06,False,False,False,False,False,False,False
4644,2022-05-10 06:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.006193353474320373,0.06,False,False,False,False,False,False,False
4645,2022-05-10 07:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.020564177050684362,0.06,False,False,False,False,False,False,False
4646,2022-05-11 02:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.012810794420861082,0.06,False,False,False,False,False,False,False
4647,2022-05-11 03:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.00712607080585248,0.06,False,False,False,False,False,False,False
4648,2022-05-11 04:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0018972451999696993,0.06,False,False,False,False,False,False,False
4649,2022-05-11 06:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.005554721513286287,0.06,False,False,False,False,False,False,False
4650,2022-05-11 07:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0014981273408238849,0.06,False,False,False,False,False,False,False
4651,2022-05-12 02:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.007933537908839106,0.06,False,False,False,False,False,False,False
4652,2022-05-12 03:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.00557019194580366,0.06,False,False,False,False,False,False,False
4653,2022-05-12 04:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.006817148916830829,0.06,False,False,False,False,False,False,False
4654,2022-05-12 06:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.045312033442818644,0.06,False,False,False,False,False,False,False
4655,2022-05-12 07:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.05011219147344803,0.06,False,False,False,False,False,False,False
4656,2022-05-13 02:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.038626933232742355,0.06,False,False,False,False,False,False,False
4657,2022-05-13 03:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.03133752176216775,0.06,False,False,False,False,False,False,False
4658,2022-05-13 04:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0330994508846858,0.06,False,False,False,False,False,False,False
4659,2022-05-13 06:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.02423958088982714,0.06,False,False,False,False,False,False,False
4660,2022-05-13 07:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.03543307086614178,0.06,False,False,False,False,False,False,False
4661,2022-05-16 02:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.013654555442203509,0.06,False,False,False,False,False,False,False
4662,2022-05-16 03:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.026334297100883086,0.06,False,False,False,False,False,False,False
4663,2022-05-16 04:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.015617605300520587,0.06,False,False,False,False,False,False,False
4664,2022-05-16 06:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0049683468226621175,0.06,False,False,False,False,False,False,False
4665,2022-05-16 07:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0106122448979592,0.06,False,False,False,False,False,False,False
4666,2022-05-17 02:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.03214257299705636,0.06,False,False,False,False,False,False,False
4667,2022-05-17 03:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.016532905296950173,0.06,False,False,False,False,False,False,False
4668,2022-05-17 04:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.01578525641025641,0.06,False,False,False,False,False,False,False
4669,2022-05-17 06:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0276234195055165,0.06,False,False,False,False,False,False,False
